noise_id,lat,lng,noise_level_db,occurred_at,noise_type
OC3CL200207_2026-09-01T11:07:00+09:00,37.494957877,127.124194746,36.0,2026-09-01T11:07:00+09:00,environment
OC3CL210115_2026-09-01T11:07:00+09:00,37.525641,127.129665,66.0,2026-09-01T11:07:00+09:00,environment
OC3CL200135_2026-09-01T12:07:00+09:00,37.50215692,127.07044791,63.0,2026-09-01T12:07:00+09:00,environment
OC3CL200141_2026-09-01T12:07:00+09:00,37.48877157,127.1067039,60.0,2026-09-01T12:07:00+09:00,environment
OC3CL200157_2026-09-01T12:07:00+09:00,37.492381245,127.094589306,73.0,2026-09-01T12:07:00+09:00,environment
OC3CL200207_2026-09-01T12:07:00+09:00,37.494957877,127.124194746,35.0,2026-09-01T12:07:00+09:00,environment
OC3CL210115_2026-09-01T12:07:00+09:00,37.525641,127.129665,65.0,2026-09-01T12:07:00+09:00,environment
V02Q1940079_2026-09-01T12:07:00+09:00,37.494102447,127.082209375,35.0,2026-09-01T12:07:00+09:00,environment
V02Q1940082_2026-09-01T12:07:00+09:00,37.495507594,127.085748474,58.0,2026-09-01T12:07:00+09:00,environment
V02Q1940098_2026-09-01T12:07:00+09:00,37.48670146,127.1000197,64.0,2026-09-01T12:07:00+09:00,environment
V02Q1940100_2026-09-01T12:07:00+09:00,37.494978959,127.093144214,68.0,2026-09-01T12:07:00+09:00,environment
V02Q1940246_2026-09-01T12:07:00+09:00,37.49920086,127.072395308,51.0,2026-09-01T12:07:00+09:00,environment
V02Q1940391_2026-09-01T12:07:00+09:00,37.528616803,127.085121222,51.0,2026-09-01T12:07:00+09:00,environment
V02Q1940392_2026-09-01T12:07:00+09:00,37.538286643,127.09239683,50.0,2026-09-01T12:07:00+09:00,environment
V02Q1940403_2026-09-01T12:07:00+09:00,37.534309074,127.081985567,56.0,2026-09-01T12:07:00+09:00,environment
V02Q1940411_2026-09-01T12:07:00+09:00,37.533878243,127.091521,35.0,2026-09-01T12:07:00+09:00,environment
V02Q1940506_2026-09-01T12:07:00+09:00,37.535029673,127.093240689,59.0,2026-09-01T12:07:00+09:00,environment
V02Q1940507_2026-09-01T12:07:00+09:00,37.531277474,127.123271252,50.0,2026-09-01T12:07:00+09:00,environment
V02Q1940679_2026-09-01T12:07:00+09:00,37.495212727,127.121438826,55.0,2026-09-01T12:07:00+09:00,environment
V02Q1940706_2026-09-01T12:07:00+09:00,37.502049127,127.117110751,54.0,2026-09-01T12:07:00+09:00,environment
V02Q1940708_2026-09-01T12:07:00+09:00,37.514300619,127.091447797,59.0,2026-09-01T12:07:00+09:00,environment
V02Q1940713_2026-09-01T12:07:00+09:00,37.516185359,127.114540561,53.0,2026-09-01T12:07:00+09:00,environment
V02Q1940714_2026-09-01T12:07:00+09:00,37.513385412,127.10686824,61.0,2026-09-01T12:07:00+09:00,environment
V02Q1940734_2026-09-01T12:07:00+09:00,37.518407904,127.100366298,49.0,2026-09-01T12:07:00+09:00,environment
V02Q1940736_2026-09-01T12:07:00+09:00,37.504194933,127.128187719,49.0,2026-09-01T12:07:00+09:00,environment
V02Q1940767_2026-09-01T12:07:00+09:00,37.502603852,127.092310875,53.0,2026-09-01T12:07:00+09:00,environment
V02Q1940772_2026-09-01T12:07:00+09:00,37.503635193,127.103503284,57.0,2026-09-01T12:07:00+09:00,environment
V02Q1940775_2026-09-01T12:07:00+09:00,37.505801455,127.109663753,54.0,2026-09-01T12:07:00+09:00,environment
V02Q1940781_2026-09-01T12:07:00+09:00,37.506173683,127.084756221,51.0,2026-09-01T12:07:00+09:00,environment
V02Q1940784_2026-09-01T12:07:00+09:00,37.498247757,127.126296648,54.0,2026-09-01T12:07:00+09:00,environment
V02Q1940787_2026-09-01T12:07:00+09:00,37.512955044,127.094661921,50.0,2026-09-01T12:07:00+09:00,environment
V02Q1940788_2026-09-01T12:07:00+09:00,37.509617855,127.0741524,55.0,2026-09-01T12:07:00+09:00,environment
V02Q1940790_2026-09-01T12:07:00+09:00,37.514278277,127.112258966,50.0,2026-09-01T12:07:00+09:00,environment
V02Q1940800_2026-09-01T12:07:00+09:00,37.519952859,127.1123122,57.0,2026-09-01T12:07:00+09:00,environment
V02Q1940811_2026-09-01T12:07:00+09:00,37.52727312,127.116249051,56.0,2026-09-01T12:07:00+09:00,environment
V02Q1940819_2026-09-01T12:07:00+09:00,37.507344263,127.104688643,52.0,2026-09-01T12:07:00+09:00,environment
V02Q1940820_2026-09-01T12:07:00+09:00,37.511104225,127.102321793,62.0,2026-09-01T12:07:00+09:00,environment
V02Q1940821_2026-09-01T12:07:00+09:00,37.502832774,127.108694904,56.0,2026-09-01T12:07:00+09:00,environment
V02Q1940832_2026-09-01T12:07:00+09:00,37.511768309,127.124209484,48.0,2026-09-01T12:07:00+09:00,environment
V02Q1940838_2026-09-01T12:07:00+09:00,37.51767925,127.08881891,48.0,2026-09-01T12:07:00+09:00,environment
V02Q1940847_2026-09-01T12:07:00+09:00,37.489683491,127.111908205,35.0,2026-09-01T12:07:00+09:00,environment
V02Q1940873_2026-09-01T12:07:00+09:00,37.53247211,127.114301129,51.0,2026-09-01T12:07:00+09:00,environment
V02Q1940941_2026-09-01T12:07:00+09:00,37.509088133,127.084056858,50.0,2026-09-01T12:07:00+09:00,environment
V02Q1940391_2026-09-01T13:07:00+09:00,37.528616803,127.085121222,52.0,2026-09-01T13:07:00+09:00,environment
V02Q1940392_2026-09-01T13:07:00+09:00,37.538286643,127.09239683,47.0,2026-09-01T13:07:00+09:00,environment
V02Q1940403_2026-09-01T13:07:00+09:00,37.534309074,127.081985567,53.0,2026-09-01T13:07:00+09:00,environment
V02Q1940411_2026-09-01T13:07:00+09:00,37.533878243,127.091521,35.0,2026-09-01T13:07:00+09:00,environment
V02Q1940506_2026-09-01T13:07:00+09:00,37.535029673,127.093240689,57.0,2026-09-01T13:07:00+09:00,environment
V02Q1940679_2026-09-01T13:07:00+09:00,37.495212727,127.121438826,54.0,2026-09-01T13:07:00+09:00,environment
V02Q1940734_2026-09-01T13:07:00+09:00,37.518407904,127.100366298,47.0,2026-09-01T13:07:00+09:00,environment
V02Q1940784_2026-09-01T13:07:00+09:00,37.498247757,127.126296648,52.0,2026-09-01T13:07:00+09:00,environment
V02Q1940706_2026-09-01T13:07:00+09:00,37.502049127,127.117110751,54.0,2026-09-01T13:07:00+09:00,environment
V02Q1940708_2026-09-01T13:07:00+09:00,37.514300619,127.091447797,57.0,2026-09-01T13:07:00+09:00,environment
V02Q1940736_2026-09-01T13:07:00+09:00,37.504194933,127.128187719,47.0,2026-09-01T13:07:00+09:00,environment
V02Q1940767_2026-09-01T13:07:00+09:00,37.502603852,127.092310875,52.0,2026-09-01T13:07:00+09:00,environment
V02Q1940772_2026-09-01T13:07:00+09:00,37.503635193,127.103503284,57.0,2026-09-01T13:07:00+09:00,environment
V02Q1940775_2026-09-01T13:07:00+09:00,37.505801455,127.109663753,54.0,2026-09-01T13:07:00+09:00,environment
V02Q1940781_2026-09-01T13:07:00+09:00,37.506173683,127.084756221,49.0,2026-09-01T13:07:00+09:00,environment
V02Q1940787_2026-09-01T13:07:00+09:00,37.512955044,127.094661921,48.0,2026-09-01T13:07:00+09:00,environment
V02Q1940788_2026-09-01T13:07:00+09:00,37.509617855,127.0741524,53.0,2026-09-01T13:07:00+09:00,environment
V02Q1940790_2026-09-01T13:07:00+09:00,37.514278277,127.112258966,46.0,2026-09-01T13:07:00+09:00,environment
V02Q1940800_2026-09-01T13:07:00+09:00,37.519952859,127.1123122,55.0,2026-09-01T13:07:00+09:00,environment
V02Q1940832_2026-09-01T13:07:00+09:00,37.511768309,127.124209484,45.0,2026-09-01T13:07:00+09:00,environment
V02Q1940847_2026-09-01T13:07:00+09:00,37.489683491,127.111908205,35.0,2026-09-01T13:07:00+09:00,environment
V02Q1940873_2026-09-01T13:07:00+09:00,37.53247211,127.114301129,51.0,2026-09-01T13:07:00+09:00,environment
V02Q1940507_2026-09-01T13:07:00+09:00,37.531277474,127.123271252,47.0,2026-09-01T13:07:00+09:00,environment
V02Q1940713_2026-09-01T13:07:00+09:00,37.516185359,127.114540561,52.0,2026-09-01T13:07:00+09:00,environment
V02Q1940714_2026-09-01T13:07:00+09:00,37.513385412,127.10686824,60.0,2026-09-01T13:07:00+09:00,environment
V02Q1940811_2026-09-01T13:07:00+09:00,37.52727312,127.116249051,54.0,2026-09-01T13:07:00+09:00,environment
V02Q1940819_2026-09-01T13:07:00+09:00,37.507344263,127.104688643,51.0,2026-09-01T13:07:00+09:00,environment
V02Q1940820_2026-09-01T13:07:00+09:00,37.511104225,127.102321793,61.0,2026-09-01T13:07:00+09:00,environment
V02Q1940821_2026-09-01T13:07:00+09:00,37.502832774,127.108694904,56.0,2026-09-01T13:07:00+09:00,environment
V02Q1940838_2026-09-01T13:07:00+09:00,37.51767925,127.08881891,47.0,2026-09-01T13:07:00+09:00,environment
V02Q1940941_2026-09-01T13:07:00+09:00,37.509088133,127.084056858,47.0,2026-09-01T13:07:00+09:00,environment
V02Q1940079_2026-09-01T13:07:00+09:00,37.494102447,127.082209375,35.0,2026-09-01T13:07:00+09:00,environment
V02Q1940246_2026-09-01T13:07:00+09:00,37.49920086,127.072395308,48.0,2026-09-01T13:07:00+09:00,environment
V02Q1940082_2026-09-01T13:07:00+09:00,37.495507594,127.085748474,57.0,2026-09-01T13:07:00+09:00,environment
V02Q1940098_2026-09-01T13:07:00+09:00,37.48670146,127.1000197,63.0,2026-09-01T13:07:00+09:00,environment
V02Q1940100_2026-09-01T13:07:00+09:00,37.494978959,127.093144214,68.0,2026-09-01T13:07:00+09:00,environment
OC3CL200135_2026-09-01T13:07:00+09:00,37.50215692,127.07044791,63.0,2026-09-01T13:07:00+09:00,environment
OC3CL200141_2026-09-01T13:07:00+09:00,37.48877157,127.1067039,61.0,2026-09-01T13:07:00+09:00,environment
OC3CL200157_2026-09-01T13:07:00+09:00,37.492381245,127.094589306,72.0,2026-09-01T13:07:00+09:00,environment
OC3CL200207_2026-09-01T13:07:00+09:00,37.494957877,127.124194746,35.0,2026-09-01T13:07:00+09:00,environment
OC3CL210115_2026-09-01T13:07:00+09:00,37.525641,127.129665,65.0,2026-09-01T13:07:00+09:00,environment
V02Q1940392_2026-09-01T14:07:00+09:00,37.538286643,127.09239683,46.0,2026-09-01T14:07:00+09:00,environment
V02Q1940403_2026-09-01T14:07:00+09:00,37.534309074,127.081985567,52.0,2026-09-01T14:07:00+09:00,environment
V02Q1940391_2026-09-01T14:07:00+09:00,37.528616803,127.085121222,54.0,2026-09-01T14:07:00+09:00,environment
V02Q1940411_2026-09-01T14:07:00+09:00,37.533878243,127.091521,35.0,2026-09-01T14:07:00+09:00,environment
V02Q1940506_2026-09-01T14:07:00+09:00,37.535029673,127.093240689,57.0,2026-09-01T14:07:00+09:00,environment
V02Q1940679_2026-09-01T14:07:00+09:00,37.495212727,127.121438826,52.0,2026-09-01T14:07:00+09:00,environment
V02Q1940734_2026-09-01T14:07:00+09:00,37.518407904,127.100366298,44.0,2026-09-01T14:07:00+09:00,environment
V02Q1940784_2026-09-01T14:07:00+09:00,37.498247757,127.126296648,50.0,2026-09-01T14:07:00+09:00,environment
V02Q1940706_2026-09-01T14:07:00+09:00,37.502049127,127.117110751,52.0,2026-09-01T14:07:00+09:00,environment
V02Q1940708_2026-09-01T14:07:00+09:00,37.514300619,127.091447797,57.0,2026-09-01T14:07:00+09:00,environment
V02Q1940736_2026-09-01T14:07:00+09:00,37.504194933,127.128187719,47.0,2026-09-01T14:07:00+09:00,environment
V02Q1940767_2026-09-01T14:07:00+09:00,37.502603852,127.092310875,51.0,2026-09-01T14:07:00+09:00,environment
V02Q1940772_2026-09-01T14:07:00+09:00,37.503635193,127.103503284,55.0,2026-09-01T14:07:00+09:00,environment
V02Q1940775_2026-09-01T14:07:00+09:00,37.505801455,127.109663753,53.0,2026-09-01T14:07:00+09:00,environment
V02Q1940781_2026-09-01T14:07:00+09:00,37.506173683,127.084756221,48.0,2026-09-01T14:07:00+09:00,environment
V02Q1940787_2026-09-01T14:07:00+09:00,37.512955044,127.094661921,48.0,2026-09-01T14:07:00+09:00,environment
V02Q1940788_2026-09-01T14:07:00+09:00,37.509617855,127.0741524,53.0,2026-09-01T14:07:00+09:00,environment
V02Q1940790_2026-09-01T14:07:00+09:00,37.514278277,127.112258966,43.0,2026-09-01T14:07:00+09:00,environment
V02Q1940800_2026-09-01T14:07:00+09:00,37.519952859,127.1123122,54.0,2026-09-01T14:07:00+09:00,environment
V02Q1940832_2026-09-01T14:07:00+09:00,37.511768309,127.124209484,43.0,2026-09-01T14:07:00+09:00,environment
V02Q1940847_2026-09-01T14:07:00+09:00,37.489683491,127.111908205,35.0,2026-09-01T14:07:00+09:00,environment
V02Q1940873_2026-09-01T14:07:00+09:00,37.53247211,127.114301129,51.0,2026-09-01T14:07:00+09:00,environment
V02Q1940507_2026-09-01T14:07:00+09:00,37.531277474,127.123271252,47.0,2026-09-01T14:07:00+09:00,environment
V02Q1940713_2026-09-01T14:07:00+09:00,37.516185359,127.114540561,51.0,2026-09-01T14:07:00+09:00,environment
V02Q1940714_2026-09-01T14:07:00+09:00,37.513385412,127.10686824,59.0,2026-09-01T14:07:00+09:00,environment
V02Q1940811_2026-09-01T14:07:00+09:00,37.52727312,127.116249051,54.0,2026-09-01T14:07:00+09:00,environment
V02Q1940819_2026-09-01T14:07:00+09:00,37.507344263,127.104688643,50.0,2026-09-01T14:07:00+09:00,environment
V02Q1940820_2026-09-01T14:07:00+09:00,37.511104225,127.102321793,60.0,2026-09-01T14:07:00+09:00,environment
V02Q1940821_2026-09-01T14:07:00+09:00,37.502832774,127.108694904,54.0,2026-09-01T14:07:00+09:00,environment
V02Q1940838_2026-09-01T14:07:00+09:00,37.51767925,127.08881891,46.0,2026-09-01T14:07:00+09:00,environment
V02Q1940941_2026-09-01T14:07:00+09:00,37.509088133,127.084056858,45.0,2026-09-01T14:07:00+09:00,environment
V02Q1940079_2026-09-01T14:07:00+09:00,37.494102447,127.082209375,35.0,2026-09-01T14:07:00+09:00,environment
V02Q1940246_2026-09-01T14:07:00+09:00,37.49920086,127.072395308,48.0,2026-09-01T14:07:00+09:00,environment
V02Q1940082_2026-09-01T14:07:00+09:00,37.495507594,127.085748474,56.0,2026-09-01T14:07:00+09:00,environment
V02Q1940098_2026-09-01T14:07:00+09:00,37.48670146,127.1000197,63.0,2026-09-01T14:07:00+09:00,environment
V02Q1940100_2026-09-01T14:07:00+09:00,37.494978959,127.093144214,67.0,2026-09-01T14:07:00+09:00,environment
OC3CL200135_2026-09-01T14:07:00+09:00,37.50215692,127.07044791,63.0,2026-09-01T14:07:00+09:00,environment
OC3CL200141_2026-09-01T14:07:00+09:00,37.48877157,127.1067039,61.0,2026-09-01T14:07:00+09:00,environment
OC3CL200157_2026-09-01T14:07:00+09:00,37.492381245,127.094589306,72.0,2026-09-01T14:07:00+09:00,environment
OC3CL200207_2026-09-01T14:07:00+09:00,37.494957877,127.124194746,35.0,2026-09-01T14:07:00+09:00,environment
OC3CL210115_2026-09-01T14:07:00+09:00,37.525641,127.129665,65.0,2026-09-01T14:07:00+09:00,environment
V02Q1940392_2026-09-01T15:07:00+09:00,37.538286643,127.09239683,46.0,2026-09-01T15:07:00+09:00,environment
V02Q1940403_2026-09-01T15:07:00+09:00,37.534309074,127.081985567,49.0,2026-09-01T15:07:00+09:00,environment
V02Q1940391_2026-09-01T15:07:00+09:00,37.528616803,127.085121222,47.0,2026-09-01T15:07:00+09:00,environment
V02Q1940411_2026-09-01T15:07:00+09:00,37.533878243,127.091521,35.0,2026-09-01T15:07:00+09:00,environment
V02Q1940506_2026-09-01T15:07:00+09:00,37.535029673,127.093240689,55.0,2026-09-01T15:07:00+09:00,environment
V02Q1940679_2026-09-01T15:07:00+09:00,37.495212727,127.121438826,50.0,2026-09-01T15:07:00+09:00,environment
V02Q1940734_2026-09-01T15:07:00+09:00,37.518407904,127.100366298,45.0,2026-09-01T15:07:00+09:00,environment
V02Q1940784_2026-09-01T15:07:00+09:00,37.498247757,127.126296648,49.0,2026-09-01T15:07:00+09:00,environment
V02Q1940706_2026-09-01T15:07:00+09:00,37.502049127,127.117110751,49.0,2026-09-01T15:07:00+09:00,environment
V02Q1940708_2026-09-01T15:07:00+09:00,37.514300619,127.091447797,53.0,2026-09-01T15:07:00+09:00,environment
V02Q1940736_2026-09-01T15:07:00+09:00,37.504194933,127.128187719,42.0,2026-09-01T15:07:00+09:00,environment
V02Q1940767_2026-09-01T15:07:00+09:00,37.502603852,127.092310875,50.0,2026-09-01T15:07:00+09:00,environment
V02Q1940772_2026-09-01T15:07:00+09:00,37.503635193,127.103503284,53.0,2026-09-01T15:07:00+09:00,environment
V02Q1940775_2026-09-01T15:07:00+09:00,37.505801455,127.109663753,50.0,2026-09-01T15:07:00+09:00,environment
V02Q1940781_2026-09-01T15:07:00+09:00,37.506173683,127.084756221,44.0,2026-09-01T15:07:00+09:00,environment
V02Q1940787_2026-09-01T15:07:00+09:00,37.512955044,127.094661921,43.0,2026-09-01T15:07:00+09:00,environment
V02Q1940788_2026-09-01T15:07:00+09:00,37.509617855,127.0741524,51.0,2026-09-01T15:07:00+09:00,environment
V02Q1940790_2026-09-01T15:07:00+09:00,37.514278277,127.112258966,42.0,2026-09-01T15:07:00+09:00,environment
V02Q1940800_2026-09-01T15:07:00+09:00,37.519952859,127.1123122,52.0,2026-09-01T15:07:00+09:00,environment
V02Q1940832_2026-09-01T15:07:00+09:00,37.511768309,127.124209484,42.0,2026-09-01T15:07:00+09:00,environment
V02Q1940847_2026-09-01T15:07:00+09:00,37.489683491,127.111908205,35.0,2026-09-01T15:07:00+09:00,environment
V02Q1940873_2026-09-01T15:07:00+09:00,37.53247211,127.114301129,50.0,2026-09-01T15:07:00+09:00,environment
V02Q1940507_2026-09-01T15:07:00+09:00,37.531277474,127.123271252,44.0,2026-09-01T15:07:00+09:00,environment
V02Q1940713_2026-09-01T15:07:00+09:00,37.516185359,127.114540561,51.0,2026-09-01T15:07:00+09:00,environment
V02Q1940714_2026-09-01T15:07:00+09:00,37.513385412,127.10686824,56.0,2026-09-01T15:07:00+09:00,environment
V02Q1940811_2026-09-01T15:07:00+09:00,37.52727312,127.116249051,52.0,2026-09-01T15:07:00+09:00,environment
V02Q1940819_2026-09-01T15:07:00+09:00,37.507344263,127.104688643,46.0,2026-09-01T15:07:00+09:00,environment
V02Q1940820_2026-09-01T15:07:00+09:00,37.511104225,127.102321793,56.0,2026-09-01T15:07:00+09:00,environment
V02Q1940821_2026-09-01T15:07:00+09:00,37.502832774,127.108694904,52.0,2026-09-01T15:07:00+09:00,environment
V02Q1940838_2026-09-01T15:07:00+09:00,37.51767925,127.08881891,43.0,2026-09-01T15:07:00+09:00,environment
V02Q1940941_2026-09-01T15:07:00+09:00,37.509088133,127.084056858,42.0,2026-09-01T15:07:00+09:00,environment
V02Q1940079_2026-09-01T15:07:00+09:00,37.494102447,127.082209375,35.0,2026-09-01T15:07:00+09:00,environment
V02Q1940098_2026-09-01T15:07:00+09:00,37.48670146,127.1000197,58.0,2026-09-01T15:07:00+09:00,environment
V02Q1940246_2026-09-01T15:07:00+09:00,37.49920086,127.072395308,47.0,2026-09-01T15:07:00+09:00,environment
V02Q1940082_2026-09-01T15:07:00+09:00,37.495507594,127.085748474,54.0,2026-09-01T15:07:00+09:00,environment
V02Q1940100_2026-09-01T15:07:00+09:00,37.494978959,127.093144214,63.0,2026-09-01T15:07:00+09:00,environment
OC3CL200135_2026-09-01T15:07:00+09:00,37.50215692,127.07044791,62.0,2026-09-01T15:07:00+09:00,environment
OC3CL200141_2026-09-01T15:07:00+09:00,37.48877157,127.1067039,61.0,2026-09-01T15:07:00+09:00,environment
OC3CL200157_2026-09-01T15:07:00+09:00,37.492381245,127.094589306,70.0,2026-09-01T15:07:00+09:00,environment
OC3CL200207_2026-09-01T15:07:00+09:00,37.494957877,127.124194746,38.0,2026-09-01T15:07:00+09:00,environment
OC3CL210115_2026-09-01T15:07:00+09:00,37.525641,127.129665,63.0,2026-09-01T15:07:00+09:00,environment
V02Q1940392_2026-09-01T16:07:00+09:00,37.538286643,127.09239683,44.0,2026-09-01T16:07:00+09:00,environment
V02Q1940403_2026-09-01T16:07:00+09:00,37.534309074,127.081985567,50.0,2026-09-01T16:07:00+09:00,environment
V02Q1940391_2026-09-01T16:07:00+09:00,37.528616803,127.085121222,44.0,2026-09-01T16:07:00+09:00,environment
V02Q1940411_2026-09-01T16:07:00+09:00,37.533878243,127.091521,35.0,2026-09-01T16:07:00+09:00,environment
V02Q1940506_2026-09-01T16:07:00+09:00,37.535029673,127.093240689,55.0,2026-09-01T16:07:00+09:00,environment
V02Q1940679_2026-09-01T16:07:00+09:00,37.495212727,127.121438826,50.0,2026-09-01T16:07:00+09:00,environment
V02Q1940734_2026-09-01T16:07:00+09:00,37.518407904,127.100366298,45.0,2026-09-01T16:07:00+09:00,environment
V02Q1940784_2026-09-01T16:07:00+09:00,37.498247757,127.126296648,53.0,2026-09-01T16:07:00+09:00,environment
V02Q1940706_2026-09-01T16:07:00+09:00,37.502049127,127.117110751,48.0,2026-09-01T16:07:00+09:00,environment
V02Q1940708_2026-09-01T16:07:00+09:00,37.514300619,127.091447797,54.0,2026-09-01T16:07:00+09:00,environment
V02Q1940736_2026-09-01T16:07:00+09:00,37.504194933,127.128187719,41.0,2026-09-01T16:07:00+09:00,environment
V02Q1940767_2026-09-01T16:07:00+09:00,37.502603852,127.092310875,51.0,2026-09-01T16:07:00+09:00,environment
V02Q1940772_2026-09-01T16:07:00+09:00,37.503635193,127.103503284,53.0,2026-09-01T16:07:00+09:00,environment
V02Q1940775_2026-09-01T16:07:00+09:00,37.505801455,127.109663753,51.0,2026-09-01T16:07:00+09:00,environment
V02Q1940787_2026-09-01T16:07:00+09:00,37.512955044,127.094661921,47.0,2026-09-01T16:07:00+09:00,environment
V02Q1940788_2026-09-01T16:07:00+09:00,37.509617855,127.0741524,51.0,2026-09-01T16:07:00+09:00,environment
V02Q1940790_2026-09-01T16:07:00+09:00,37.514278277,127.112258966,41.0,2026-09-01T16:07:00+09:00,environment
V02Q1940832_2026-09-01T16:07:00+09:00,37.511768309,127.124209484,42.0,2026-09-01T16:07:00+09:00,environment
V02Q1940847_2026-09-01T16:07:00+09:00,37.489683491,127.111908205,35.0,2026-09-01T16:07:00+09:00,environment
V02Q1940713_2026-09-01T16:07:00+09:00,37.516185359,127.114540561,49.0,2026-09-01T16:07:00+09:00,environment
V02Q1940714_2026-09-01T16:07:00+09:00,37.513385412,127.10686824,56.0,2026-09-01T16:07:00+09:00,environment
V02Q1940781_2026-09-01T16:07:00+09:00,37.506173683,127.084756221,45.0,2026-09-01T16:07:00+09:00,environment
V02Q1940800_2026-09-01T16:07:00+09:00,37.519952859,127.1123122,52.0,2026-09-01T16:07:00+09:00,environment
V02Q1940873_2026-09-01T16:07:00+09:00,37.53247211,127.114301129,48.0,2026-09-01T16:07:00+09:00,environment
V02Q1940941_2026-09-01T16:07:00+09:00,37.509088133,127.084056858,44.0,2026-09-01T16:07:00+09:00,environment
